std_es,std_nq,ratio_std,nan_es_pct,nan_nq_pct,nan_max_pct,nunique_avg,valid,score,feature,reason
382.57869071343026,1659.607305982754,4.337950194998914,0.0,0.0,0.0,350678.5,True,65695.34881171204,vwap_w_sd1d,
383.8229315021899,1666.12289615555,4.340863349760654,0.0,0.0,0.0,350663.5,True,65656.70698459541,vwap_d_sd3d,
383.73819479213086,1666.9089234224798,4.343870237690143,0.0,0.0,0.0,350662.5,True,65619.57615040665,vwap_d_sd2d,
394.5310690778541,1714.4663990304825,4.3455801922970005,0.0,0.0,0.0,350679.5,True,65601.76582989632,vwap_m_sd1d,
383.87355316790865,1668.9299931615922,4.347603473562535,0.0,0.0,0.0,350662.0,True,65573.67271780745,vwap_d_sd1d,
398.9132939136024,1734.965804770476,4.349230349656483,0.0,0.0,0.0,350679.5,True,65557.00111559413,vwap_m_sd2d,
383.8945654159269,1670.6561933067326,4.351862057481007,0.0,0.0,0.0,350678.0,True,65524.484045662364,vwap_w,
384.22877402041354,1672.1816272045153,4.352046854033047,0.0,0.0,0.0,350660.0,True,65518.85840381972,vwap_d,
393.56453638351684,1713.4230807755087,4.35360130900064,0.0,0.0,0.0,350679.5,True,65503.4769605325,vwap_m,
384.80324846958894,1676.656666060007,4.35717908496948,0.0,0.0,0.0,350663.5,True,65456.744013626296,vwap_d_sd1u,
0.34828213942090813,0.459932253321006,1.3205737569136895,0.0,0.0,0.0,151876.5,True,65447.82278413435,dist_sess_high_pct,
385.595996561569,1682.3453469854821,4.3629741023954285,0.0,0.0,0.0,350662.5,True,65385.82758461819,vwap_d_sd2u,
406.60078588048685,1774.2470472538987,4.36360948838748,0.0,0.0,0.0,350679.5,True,65381.251330702034,vwap_m_sd3d,
385.9711552806895,1686.0453138289492,4.3683194735181905,0.0,0.0,0.0,350678.5,True,65323.70171519967,vwap_w_sd1u,
386.6056755660916,1689.2354088169814,4.369401474366614,0.0,0.0,0.0,350663.5,True,65307.74457340517,vwap_d_sd3u,
396.03870461632187,1731.8710127234997,4.3729842374909245,0.0,0.0,0.0,350679.0,True,65267.081476449675,vwap_m_sd1u,
388.79627138963536,1705.6571936419664,4.387020450442098,0.0,0.0,0.0,350678.0,True,65096.8384519908,vwap_w_sd2u,
401.8900325137705,1769.2005783227644,4.402200689717637,0.0,0.0,0.0,350679.0,True,64914.100778867825,vwap_m_sd2u,
392.3537449409673,1729.348172592272,4.407624993747583,0.0,0.0,0.0,350678.0,True,64848.80153587975,vwap_w_sd3u,
0.42203585914172315,0.5335961523317514,1.2643384223722216,0.0,0.0,0.0,146577.0,True,64732.81491484803,dist_sess_low_pct,
410.9742964444476,1824.253024832709,4.43884943806771,0.0,0.0,0.0,350679.5,True,64476.78024427678,vwap_m_sd3u,
0.36867104272338513,0.2788608875168593,1.3220607809372196,4.4299347919518866,1.2556281854958518,4.4299347919518866,155173.5,True,63991.010119832965,dist_last_spike_origin_pct,
384.36297194952675,1673.5810703661793,4.354168305749151,0.0,0.00028569469522089915,0.00028569469522089915,337917.0,True,63112.703093208795,avg_price,
0.6095396143330689,0.77367039502745,1.2692700799667724,5.48903189814907,6.359278220921993,6.359278220921993,152096.0,True,63016.78233253093,dist_delta_div_sell_nearest_pct,
0.24678851664066315,0.3618641793727875,1.4662926197052002,0.22200906821655564,0.22284186227230132,0.22284186227230132,154303.0,True,62425.6484375,dist_cur_vpoc_pct,
0.2836531102657318,1.3535112142562866,4.771712779998779,0.037001511369425935,0.03714031037871689,0.03714031037871689,350107.0,True,60636.59375,vwap_slope_10,
0.5683269766113692,0.5654511298850567,1.0050859332917013,19.37256821797875,14.536717482229792,19.37256821797875,145114.5,True,60628.0056030172,dist_color_dn_nearest_pct,
