feat,h,seg,n_fire,fire_rate,wr_up,mean_ticks,std_ticks,min_ticks,max_ticks,sharpe,pf,symbol
bar_long_up_bar,10,all,28,0.04560260586319218,0.32142857142857145,-8.821428571428571,26.414156658081513,-60.0,47.0,-0.3339659367241488,0.4146919431279621,ES
bar_long_up_bar,10,range,5,0.07575757575757576,0.2,-16.8,18.846750383023593,-42.0,8.0,-0.8914003559065214,0.08695652173913043,ES
bar_long_up_bar,10,trend,23,0.041970802919708027,0.34782608695652173,-7.086956521739131,27.8223472042272,-60.0,47.0,-0.2547217339163839,0.5060606060606061,ES
bar_long_up_bar,10,BULL,8,0.03571428571428571,0.25,-0.625,13.564001727261127,-14.0,29.0,-0.04607784726964374,0.8780487804878049,ES
bar_long_up_bar,10,BEAR,20,0.05128205128205128,0.35,-12.1,29.73373062436171,-60.0,47.0,-0.4069452351088152,0.3648293963254593,ES
bar_long_up_bar,15,all,28,0.04560260586319218,0.5,4.285714285714286,43.39897348406872,-68.0,117.0,0.09875151280222728,1.3409090909090908,ES
bar_long_up_bar,15,range,5,0.07575757575757576,0.2,-9.6,17.052858997833766,-35.0,11.0,-0.5629554551912109,0.1864406779661017,ES
bar_long_up_bar,15,trend,23,0.041970802919708027,0.5652173913043478,7.304347826086956,46.9607522614835,-68.0,117.0,0.15554154212138402,1.5733788395904438,ES
bar_long_up_bar,15,BULL,8,0.03571428571428571,0.75,7.0,12.294017127971522,-5.0,34.0,0.5693826457671121,6.6,ES
bar_long_up_bar,15,BEAR,20,0.05128205128205128,0.4,3.2,51.15158072363273,-68.0,117.0,0.06255916150913783,1.1871345029239766,ES
bar_long_up_bar,30,all,28,0.04560260586319218,0.6785714285714286,24.714285714285715,54.05953997615834,-147.0,106.0,0.45716788793852464,2.9715099715099713,ES
bar_long_up_bar,30,range,5,0.07575757575757576,0.6,23.6,29.988331063932183,-9.0,54.0,0.7869727711388854,7.9411764705882355,ES
bar_long_up_bar,30,trend,23,0.041970802919708027,0.6956521739130435,24.956521739130434,58.5044506938416,-147.0,106.0,0.42657475530029854,2.718562874251497,ES
bar_long_up_bar,30,BULL,8,0.03571428571428571,0.875,32.5,18.69300862431116,-6.0,59.0,1.738617932053675,44.333333333333336,ES
bar_long_up_bar,30,BEAR,20,0.05128205128205128,0.6,21.6,63.1542805983469,-147.0,106.0,0.34201957167450303,2.252173913043478,ES
bar_long_up_bar,60,all,28,0.04560260586319218,0.75,16.642857142857142,70.10955146304393,-148.0,110.0,0.2373835917548627,1.7564935064935066,ES
bar_long_up_bar,60,range,5,0.07575757575757576,1.0,63.4,33.71646482061843,26.0,107.0,1.8803869366324846,99.9,ES
bar_long_up_bar,60,trend,23,0.041970802919708027,0.6956521739130435,6.478260869565218,72.25577646943931,-148.0,110.0,0.08965734209797815,1.2418831168831168,ES
bar_long_up_bar,60,BULL,8,0.03571428571428571,0.875,44.125,30.50263454663735,-25.0,71.0,1.4465963564913706,15.12,ES
bar_long_up_bar,60,BEAR,20,0.05128205128205128,0.7,5.65,78.72087598464256,-148.0,110.0,0.07177257530811103,1.1912013536379018,ES
bar_long_dn_bar,5,all,36,0.06026058631921824,0.4166666666666667,1.4166666666666667,26.461157517063707,-65.0,67.0,0.053537592439014785,0.8671875,ES
bar_long_dn_bar,5,range,2,0.030303030303030304,,,,,,,,ES
bar_long_dn_bar,5,trend,34,0.06386861313868614,0.38235294117647056,3.9411764705882355,24.309794978718113,-54.0,67.0,0.16212298268563743,0.6510416666666666,ES
bar_long_dn_bar,5,BULL,13,0.0625,0.23076923076923078,8.615384615384615,12.900506847526454,-11.0,36.0,0.6678330329609257,0.15789473684210525,ES
bar_long_dn_bar,5,BEAR,23,0.05897435897435897,0.5217391304347826,-2.652173913043478,31.22878726672231,-65.0,67.0,-0.0849272144418087,1.2430278884462151,ES
bar_long_dn_bar,10,all,36,0.06026058631921824,0.4444444444444444,-4.972222222222222,49.95282695338594,-167.0,64.0,-0.09953835499165185,1.3729166666666666,ES
bar_long_dn_bar,10,range,2,0.030303030303030304,,,,,,,,ES
bar_long_dn_bar,10,trend,34,0.06386861313868614,0.4117647058823529,-1.0588235294117647,48.05990023600951,-167.0,64.0,-0.022031330156536532,1.075,ES
bar_long_dn_bar,10,BULL,13,0.0625,0.3076923076923077,8.923076923076923,17.85805858457902,-14.0,52.0,0.4996666843887838,0.24675324675324675,ES
bar_long_dn_bar,10,BEAR,23,0.05897435897435897,0.5217391304347826,-12.826086956521738,60.14350427701538,-167.0,64.0,-0.21325805854665067,1.9049079754601228,ES
bar_long_dn_bar,15,all,36,0.06026058631921824,0.4166666666666667,-0.6111111111111112,43.51635343032565,-140.0,88.0,-0.014043251856466384,1.044806517311609,ES
bar_long_dn_bar,15,range,2,0.030303030303030304,,,,,,,,ES
bar_long_dn_bar,15,trend,34,0.06386861313868614,0.38235294117647056,0.7352941176470589,44.363723115838155,-140.0,88.0,0.01657422024095132,0.9490835030549898,ES
bar_long_dn_bar,15,BULL,13,0.0625,0.38461538461538464,4.384615384615385,14.89708283265811,-24.0,27.0,0.2943271131384791,0.49107142857142855,ES
bar_long_dn_bar,15,BEAR,23,0.05897435897435897,0.43478260869565216,-3.4347826086956523,53.55865610962223,-140.0,88.0,-0.06413123215043545,1.20844327176781,ES
bar_long_dn_bar,30,all,36,0.06026058631921824,0.4722222222222222,1.8055555555555556,63.03188283692829,-151.0,138.0,0.028645115364840337,0.9238875878220141,ES
bar_long_dn_bar,30,range,2,0.030303030303030304,,,,,,,,ES
bar_long_dn_bar,30,trend,34,0.06386861313868614,0.47058823529411764,2.7058823529411766,63.004343001706225,-151.0,138.0,0.04294755288258384,0.8858560794044665,ES
bar_long_dn_bar,30,BULL,13,0.0625,0.5384615384615384,6.6923076923076925,32.55862562461908,-29.0,81.0,0.2055463817564149,0.5583756345177665,ES
bar_long_dn_bar,30,BEAR,23,0.05897435897435897,0.43478260869565216,-0.9565217391304348,75.6333730216001,-151.0,138.0,-0.012646821117506096,1.0334855403348555,ES
bar_long_dn_bar,60,all,36,0.06026058631921824,0.5833333333333334,-5.472222222222222,50.55321728414303,-145.0,115.0,-0.10824676481728972,1.3333333333333333,ES
bar_long_dn_bar,60,range,2,0.030303030303030304,,,,,,,,ES
bar_long_dn_bar,60,trend,34,0.06386861313868614,0.5882352941176471,-3.764705882352941,49.82944171904885,-145.0,115.0,-0.07555183747599993,1.2237762237762237,ES
bar_long_dn_bar,60,BULL,13,0.0625,0.6923076923076923,0.23076923076923078,36.588144359782824,-42.0,73.0,0.006307213300945152,0.984375,ES
bar_long_dn_bar,60,BEAR,23,0.05897435897435897,0.5217391304347826,-8.695652173913043,57.493426329853094,-145.0,115.0,-0.1512460246128458,1.5012531328320802,ES
bn_absorb_bid,5,all,10,0.017915309446254073,0.3,-8.4,20.156057815621253,-43.0,19.0,-0.4167481596065439,0.35877862595419846,ES
bn_absorb_bid,5,range,0,0.0,,,,,,,,ES
bn_absorb_bid,5,trend,10,0.020072992700729927,0.3,-8.4,20.156057815621253,-43.0,19.0,-0.4167481596065439,0.35877862595419846,ES
bn_absorb_bid,5,BULL,4,0.017857142857142856,,,,,,,,ES
bn_absorb_bid,5,BEAR,7,0.017948717948717947,0.42857142857142855,-7.0,23.600847442411894,-43.0,19.0,-0.2965995190123577,0.4895833333333333,ES
bn_absorb_bid,10,all,10,0.017915309446254073,0.1,-21.3,53.061913522475486,-167.0,30.0,-0.4014178642573175,0.12345679012345678,ES
bn_absorb_bid,10,range,0,0.0,,,,,,,,ES
bn_absorb_bid,10,trend,10,0.020072992700729927,0.1,-21.3,53.061913522475486,-167.0,30.0,-0.4014178642573175,0.12345679012345678,ES
bn_absorb_bid,10,BULL,4,0.017857142857142856,,,,,,,,ES
bn_absorb_bid,10,BEAR,7,0.017948717948717947,0.14285714285714285,-27.428571428571427,63.81185141454823,-167.0,30.0,-0.42983506699961155,0.13513513513513514,ES
bn_absorb_bid,15,all,10,0.017915309446254073,0.5,-13.7,47.80527632431848,-133.0,32.0,-0.28657924507685045,0.39111111111111113,ES
bn_absorb_bid,15,range,0,0.0,,,,,,,,ES
bn_absorb_bid,15,trend,10,0.020072992700729927,0.5,-13.7,47.80527632431848,-133.0,32.0,-0.28657924507685045,0.39111111111111113,ES
bn_absorb_bid,15,BULL,4,0.017857142857142856,,,,,,,,ES
bn_absorb_bid,15,BEAR,7,0.017948717948717947,0.7142857142857143,-12.142857142857142,58.19343769254563,-133.0,32.0,-0.2086636848436939,0.5086705202312138,ES
bn_absorb_bid,30,all,10,0.017915309446254073,0.4,-4.5,81.6404719894898,-151.0,130.0,-0.0551197205293497,0.8598130841121495,ES
bn_absorb_bid,30,range,0,0.0,,,,,,,,ES
bn_absorb_bid,30,trend,10,0.020072992700729927,0.4,-4.5,81.6404719894898,-151.0,130.0,-0.0551197205293497,0.8598130841121495,ES
bn_absorb_bid,30,BULL,4,0.017857142857142856,,,,,,,,ES
bn_absorb_bid,30,BEAR,7,0.017948717948717947,0.5714285714285714,2.0,98.99326576422594,-151.0,130.0,0.020203394488906276,1.0534351145038168,ES
bn_absorb_bid,60,all,10,0.017915309446254073,0.2,-8.0,45.514344503195424,-75.0,92.0,-0.17576876229125032,0.6296296296296297,ES
bn_absorb_bid,60,range,0,0.0,,,,,,,,ES
bn_absorb_bid,60,trend,10,0.020072992700729927,0.2,-8.0,45.514344503195424,-75.0,92.0,-0.17576876229125032,0.6296296296296297,ES
bn_absorb_bid,60,BULL,4,0.017857142857142856,,,,,,,,ES
bn_absorb_bid,60,BEAR,7,0.017948717948717947,0.2857142857142857,-2.857142857142857,54.65476060822933,-75.0,92.0,-0.05227619378979373,0.8717948717948718,ES
bn_absorb_ask,5,all,13,0.02280130293159609,0.6153846153846154,-4.0,18.12916618784953,-30.0,23.0,-0.22063893939370624,1.6842105263157894,ES
bn_absorb_ask,5,range,0,0.0,,,,,,,,ES
bn_absorb_ask,5,trend,13,0.025547445255474453,0.6153846153846154,-4.0,18.12916618784953,-30.0,23.0,-0.22063893939370624,1.6842105263157894,ES
bn_absorb_ask,5,BULL,7,0.03571428571428571,0.42857142857142855,2.7142857142857144,17.90450861016377,-25.0,23.0,0.15159788929327614,0.6833333333333333,ES
bn_absorb_ask,5,BEAR,6,0.015384615384615385,0.8333333333333334,-11.833333333333334,16.351350606805134,-30.0,16.0,-0.7236914929635736,5.4375,ES
bn_absorb_ask,10,all,13,0.02280130293159609,0.6153846153846154,-3.769230769230769,18.54792821383674,-28.0,33.0,-0.203215729841768,1.6363636363636365,ES
bn_absorb_ask,10,range,0,0.0,,,,,,,,ES
bn_absorb_ask,10,trend,13,0.025547445255474453,0.6153846153846154,-3.769230769230769,18.54792821383674,-28.0,33.0,-0.203215729841768,1.6363636363636365,ES
