feature,family,subfamily,status,reasons,is_event_based,n_total,null_pct,n_unique,top_value,top_freq_pct,std
atr_14m_pct,9_VOLATILITY_VIX,9_atr,ALIVE,,False,16746,0.0,1444,0.0,2.89,0.049931110361012485
avg_ask_size,5_ORDER_FLOW,5b_trader,ALIVE,,False,16746,0.0,2418,2.0,2.1,1.7341021453233432
avg_bid_size,5_ORDER_FLOW,5b_trader,ALIVE,,False,16746,0.0,2390,1.0,2.31,1.7199964167821238
avg_trade_size,5_ORDER_FLOW,5b_trader,ALIVE,,False,16746,0.0,3067,2.0,1.26,3.2863387139803972
bar_body_pct,1_MARKET_STRUCTURE,1a_bar_microstructure,ALIVE,,False,16746,0.0,2870,0.0,0.91,55.45120143081018
bar_body_ticks,1_MARKET_STRUCTURE,1a_bar_microstructure,ALIVE,,False,16746,0.0,452,12.0,1.31,69.56906208830483
bar_color_dn,6_SIERRA_BN,6_bar_color,ALIVE,,False,16746,0.0,2,0,86.28,0.34408662524677003
bar_color_up,6_SIERRA_BN,6_bar_color,ALIVE,,False,16746,0.0,2,0,88.53,0.31860422111509545
bar_duration_sec,5_ORDER_FLOW,5b_volume_abs,ALIVE,,False,16746,0.0,36,60.0,46.78,3.067485869534409
bar_edge_buy,6_SIERRA_BN,6_edge,ALIVE,,False,16746,0.0,2,1,73.09,0.4434812017627409
bar_edge_buy_fire,6_SIERRA_BN,6_edge,ALIVE,,False,16746,42.73,2,1,69.54,0.46021927555927694
bar_edge_sell,6_SIERRA_BN,6_edge,ALIVE,,False,16746,0.0,2,1,71.87,0.44961465271107254
bar_edge_sell_fire,6_SIERRA_BN,6_edge,ALIVE,,False,16746,42.73,2,1,68.33,0.46517002708847155
bar_high,META,0a_bar_meta,ALIVE,,False,16746,0.0,3157,28773.0,0.26,656.7475164269861
bar_long_dn_bar,6_SIERRA_BN,6_bar_long,ALIVE,,False,16746,0.0,2,0,73.15,0.4431697502204228
bar_long_dn_up,6_SIERRA_BN,6_bar_long,ALIVE,,False,16746,0.0,2,0,93.76,0.2418859901839879
bar_long_up_bar,6_SIERRA_BN,6_bar_long,ALIVE,,False,16746,0.0,2,0,76.37,0.4248055987732014
bar_long_up_dn,6_SIERRA_BN,6_bar_long,ALIVE,,False,16746,0.0,2,0,93.31,0.2498169112703238
bar_low,META,0a_bar_meta,ALIVE,,False,16746,0.0,3193,28727.5,0.27,661.4363014047506
bar_lower_wick_pct,1_MARKET_STRUCTURE,1a_bar_microstructure,ALIVE,,False,16746,0.0,682,0.0,12.0,0.02105448023041788
bar_no_trade,1_MARKET_STRUCTURE,1a_bar_microstructure,DEAD,CONSTANT | top_freq>100%,False,16746,0.0,1,0,100.0,0.0
bar_pressure_ask,6_SIERRA_BN,6_bar_pressure,ALIVE,,False,16746,0.0,2,0,89.37,0.3082135904695429
bar_pressure_bid,6_SIERRA_BN,6_bar_pressure,ALIVE,,False,16746,0.0,2,0,89.75,0.3033465799740971
bar_upper_wick_pct,1_MARKET_STRUCTURE,1a_bar_microstructure,ALIVE,,False,16746,0.0,685,0.0,12.39,0.020894538664481238
bars_in_va,1_MARKET_STRUCTURE,1b_vp_current_range,ALIVE,,False,16746,0.0,234,0.0,56.4,46.43195786146087
bars_since_boot,META,0c_observability,ALIVE,,False,16746,52.25,1930,1,0.13,440.64230176921956
bars_since_last_sweep_high,OTHER,unclassified,ALIVE,,False,16746,83.15,20,1,19.03,5.1336588355259005
bars_since_last_sweep_low,OTHER,unclassified,ALIVE,,False,16746,85.87,20,1,17.74,5.348243914324846
bars_since_last_swing_high,1_MARKET_STRUCTURE,1c_swing,ALIVE,,False,16746,36.71,395,0,1.25,79.083725981634
bars_since_last_swing_low,1_MARKET_STRUCTURE,1c_swing,ALIVE,,False,16746,34.32,418,0,0.65,92.0310058657005
bars_since_london_open,OTHER,unclassified,ALIVE,,False,16746,86.15,389,0,0.34,97.06613766297593
bars_since_retest_high,1_MARKET_STRUCTURE,1c_retest,ALIVE,,False,16746,75.55,98,1.0,7.94,16.271483094145626
bars_since_retest_low,1_MARKET_STRUCTURE,1c_retest,ALIVE,,False,16746,88.5,67,1.0,10.08,8.706384619472223
bid_pct,5_ORDER_FLOW,5b_imbalance,ALIVE,,False,16746,0.0,2308,0.5,1.75,0.12068881518169776
big_ask_cluster_20t,5_ORDER_FLOW,5c_big_clusters,ALIVE,,False,16746,0.0,26,0.0,29.62,4.313504168780451
big_ask_cluster_20t_t1,5_ORDER_FLOW,5c_big_clusters,ALIVE,,False,16746,0.0,19,0.0,29.62,3.892170660602219
big_ask_cluster_20t_t2,5_ORDER_FLOW,5c_big_clusters,ALIVE,,False,16746,0.0,15,0.0,79.21,0.8052644827712886
big_ask_cluster_20t_t3,5_ORDER_FLOW,5c_big_clusters,DEAD,top_freq>96%,False,16746,0.0,4,0.0,96.36,0.219653185766426
big_ask_cluster_20t_t4,5_ORDER_FLOW,5c_big_clusters,DEAD,CONSTANT | top_freq>100%,False,16746,0.0,1,0.0,100.0,0.0
big_ask_cluster_50t,5_ORDER_FLOW,5c_big_clusters,ALIVE,,False,16746,0.0,31,0.0,16.38,5.203549369681608
big_bid_cluster_20t,5_ORDER_FLOW,5c_big_clusters,ALIVE,,False,16746,0.0,28,0.0,30.55,4.338383916918985
big_bid_cluster_20t_t1,5_ORDER_FLOW,5c_big_clusters,ALIVE,,False,16746,0.0,20,0.0,30.55,3.9322891029529323
big_bid_cluster_20t_t2,5_ORDER_FLOW,5c_big_clusters,ALIVE,,False,16746,0.0,15,0.0,81.5,0.778913127645595
big_bid_cluster_20t_t3,5_ORDER_FLOW,5c_big_clusters,DEAD,top_freq>98%,False,16746,0.0,6,0.0,98.25,0.1661663659967723
big_bid_cluster_20t_t4,5_ORDER_FLOW,5c_big_clusters,DEAD,CONSTANT | top_freq>100%,False,16746,0.0,1,0.0,100.0,0.0
big_bid_cluster_50t,5_ORDER_FLOW,5c_big_clusters,ALIVE,,False,16746,0.0,36,0.0,15.28,5.196901091288271
bn_absorb_ask,6_SIERRA_BN,6_bn_absorb,DEAD,top_freq>99%,False,16746,0.0,2,0,99.16,0.09105115258737338
bn_absorb_bid,6_SIERRA_BN,6_bn_absorb,DEAD,top_freq>100%,False,16746,0.0,2,0,99.5,0.07022707116909804
bn_color_dn,6_SIERRA_BN,6_bn_color,ALIVE,,False,16746,0.0,2,0,78.44,0.41126115976426814
bn_color_dn_2,6_SIERRA_BN,6_bn_color,DEAD,top_freq>97%,False,16746,0.0,2,0,96.86,0.17426387902467905
bn_color_dn_2_fwd1,6_SIERRA_BN,6_bn_color,DEAD,top_freq>98%,False,16746,42.73,2,0,97.96,0.14148569644694317
bn_color_dn_fwd1,6_SIERRA_BN,6_bn_color,ALIVE,,False,16746,42.73,2,0,84.97,0.3574134553308954
bn_color_up,6_SIERRA_BN,6_bn_color,ALIVE,,False,16746,0.0,2,0,81.15,0.3910813797857696
bn_color_up_2,6_SIERRA_BN,6_bn_color,DEAD,top_freq>98%,False,16746,0.0,2,0,97.68,0.15044227001752716
bn_color_up_2_fwd1,6_SIERRA_BN,6_bn_color,DEAD,top_freq>98%,False,16746,42.73,2,0,98.44,0.12407684373036411
bn_color_up_fwd1,6_SIERRA_BN,6_bn_color,ALIVE,,False,16746,42.73,2,0,86.22,0.3447294071970906
bn_long_dn,6_SIERRA_BN,6_bn_long,ALIVE,,False,16746,0.0,2,0,59.37,0.4911429845529257
bn_long_up,6_SIERRA_BN,6_bn_long,ALIVE,,False,16746,0.0,2,0,63.42,0.4816423470668068
bn_pressure_ask,6_SIERRA_BN,6_bn_pressure,ALIVE,,False,16746,0.0,2,0.0,89.53,0.3061428646456732
bn_pressure_bid,6_SIERRA_BN,6_bn_pressure,ALIVE,,False,16746,0.0,2,0.0,89.31,0.3089748690588523
bn_score_bear,6_SIERRA_BN,6_bn_score,ALIVE,,False,16746,0.0,7,0.0,78.79,0.25123130070457256
bn_score_bull,6_SIERRA_BN,6_bn_score,ALIVE,,False,16746,0.0,7,0.0,80.32,0.24313656706489026
bn_score_raw,6_SIERRA_BN,6_bn_score,ALIVE,,False,16746,0.0,13,0.0,59.12,0.388466699169254
bn_volume_dn,6_SIERRA_BN,6_bn_volume,ALIVE,,False,16746,0.0,2,0,85.76,0.34942140033812297
bn_volume_up,6_SIERRA_BN,6_bn_volume,ALIVE,,False,16746,0.0,2,0,87.01,0.33617330426232267
bool_above_cur_vpoc,1_MARKET_STRUCTURE,1b_vp_current_bool,ALIVE,,False,16746,0.0,2,1,75.68,0.4289924502441473
bool_above_mq_call,8_OPTIONS_GAMMA,8_mq_bool,ALIVE,,False,16746,0.0,2,0,87.65,0.3290013060730605
bool_above_mq_hvl,8_OPTIONS_GAMMA,8_mq_bool,ALIVE,,False,16746,0.0,2,1,56.44,0.4958309693562679
bool_above_prev_vpoc,2_NIVEAUX_VEILLE,2_prev_bool,ALIVE,,False,16746,0.0,2,0,60.0,0.4899052608480667
bool_above_vwap_d,4_VWAP_ANCHOR,4_vwap_bool,ALIVE,,False,16746,0.0,2,1,77.01,0.42077195916248583
bool_above_vwap_m,4_VWAP_ANCHOR,4_vwap_bool,ALIVE,,False,16746,0.0,2,0,81.18,0.3908909812049175
bool_above_vwap_w,4_VWAP_ANCHOR,4_vwap_bool,ALIVE,,False,16746,0.0,2,0,60.21,0.4894616877103178
bool_gex_flip_zone,8_OPTIONS_GAMMA,8_mq_bool,ALIVE,,False,16746,0.0,2,1,80.43,0.39672978807025544
bool_ib_inside,3_IB_OVERNIGHT,3_bool,ALIVE,,False,16746,0.0,2,0,86.08,0.3461524208596704
bool_near_level,10_SESSION_CALENDAR,10_session_flags,ALIVE,,False,16746,0.0,2,0,85.23,0.35483886325466596
bool_session_early,10_SESSION_CALENDAR,10_session_flags,ALIVE,,False,16746,0.0,2,1,76.68,0.4228998630140872
bool_va_confluence,1_MARKET_STRUCTURE,1b_vp_current_bool,DEAD,CONSTANT | top_freq>100%,False,16746,0.0,1,0,100.0,0.0
boot_id,META,0c_observability,DEAD,std<0.00e+00,False,16746,52.25,10,'114b1ca4-2887-4d3e-81bb-f34c6,22.63,0.0
buy_sell_ratio,5_ORDER_FLOW,5b_imbalance,ALIVE,,False,16746,0.0,2307,0.5,1.75,0.12068881143058142
buy_vol,5_ORDER_FLOW,5b_volume_abs,ALIVE,,False,16746,0.0,881,12.0,1.21,342.3801831978217
cash_high,2_NIVEAUX_VEILLE,2_cash_levels_abs,ALIVE,,False,16746,5.19,232,28832.5,20.75,596.6815306304577
cash_low,2_NIVEAUX_VEILLE,2_cash_levels_abs,ALIVE,,False,16746,5.19,84,28265.75,35.23,681.0679834283393
close,META,0a_bar_meta,ALIVE,,False,16746,8.6,3220,28743.5,0.24,668.7607263436358
comp_vpoc_align_20_50,OTHER,unclassified,DEAD,CONSTANT | top_freq>100%,False,16746,43.26,1,0,100.0,0.0
comp_vpoc_align_day_20,OTHER,unclassified,DEAD,CONSTANT | top_freq>100%,False,16746,43.26,1,0,100.0,0.0
composite_poc_20d,OTHER,unclassified,DEAD,NULL>100%,False,16746,100.0,0,None,0.0,0.0
composite_poc_5d,OTHER,unclassified,DEAD,NULL>100%,False,16746,100.0,0,None,0.0,0.0
contract,META,0a_bar_meta,DEAD,std<0.00e+00,False,16746,0.0,2,'NQM26-CME',91.0,0.0
ctx_absorption_score_5,12_CONTEXT_ROLLING,12c_ctx_vol,ALIVE,,False,16746,3.58,3,0.0,93.88,0.05308000605592998
ctx_absorption_streak_5,12_CONTEXT_ROLLING,12e_ctx_meta,DEAD,top_freq>99%,False,16746,0.0,3,0,98.72,0.11721606056896176
ctx_bars_since_div,7_REVERSAL_EXHAUSTION,7_ctx_div,DEAD,NULL>96%,False,16746,95.59,53,0,13.55,14.89820366637465
ctx_climax_signal,7_REVERSAL_EXHAUSTION,7_ctx_exhaustion,DEAD,std<0.00e+00,True,16746,0.0,2,False,96.24,0.0
ctx_cvd_recovery_rate,12_CONTEXT_ROLLING,12a_ctx_delta,ALIVE,,False,16746,43.68,3664,0.0,0.45,8.37393969303048
ctx_cvd_session,12_CONTEXT_ROLLING,12a_ctx_delta,ALIVE,,False,16746,42.73,2360,-87.0,0.28,1221.6521619736927
ctx_day_type_intensity,12_CONTEXT_ROLLING,12e_ctx_meta,ALIVE,,False,16746,0.0,487,0.0,84.93,0.275919143572579
ctx_delta_exhaustion,7_REVERSAL_EXHAUSTION,7_ctx_exhaustion,DEAD,std<0.00e+00,True,16746,0.0,2,False,93.73,0.0
ctx_delta_slope_5,12_CONTEXT_ROLLING,12a_ctx_delta,ALIVE,,False,16746,3.58,1339,-2.3,0.79,34.441906664138564
ctx_delta_sum_10,12_CONTEXT_ROLLING,12a_ctx_delta,ALIVE,,False,16746,42.73,1005,-7.0,0.82,269.84168354696243
ctx_delta_sum_3,12_CONTEXT_ROLLING,12a_ctx_delta,ALIVE,,False,16746,3.58,811,5.0,1.11,185.70857520318538
ctx_dist_vwap_velocity,12_CONTEXT_ROLLING,12d_ctx_dynamics,ALIVE,,False,16746,6.43,3683,-5.59,0.19,24.290916518134715
ctx_div_at_swing,7_REVERSAL_EXHAUSTION,7_ctx_div,DEAD,top_freq>100%,False,16746,42.73,3,0.0,99.93,0.027015551647505614
ctx_div_density_20,7_REVERSAL_EXHAUSTION,7_ctx_div,DEAD,top_freq>97%,False,16746,0.0,11,0,96.82,0.8473848580247533
ctx_double_top_trap,7_REVERSAL_EXHAUSTION,7_ctx_exhaustion,DEAD,std<0.00e+00,True,16746,0.0,2,True,56.56,0.0
ctx_excess_high_bars,7_REVERSAL_EXHAUSTION,7_ctx_exhaustion,ALIVE,,False,16746,0.0,21,11,12.41,3.4719654170864414
ctx_excess_low_bars,7_REVERSAL_EXHAUSTION,7_ctx_exhaustion,ALIVE,,False,16746,0.0,20,9,12.69,3.337913163076795
ctx_failed_auction,7_REVERSAL_EXHAUSTION,7_ctx_exhaustion,DEAD,std<0.00e+00,True,16746,0.0,2,False,86.7,0.0
ctx_finish_strength_mean_5,12_CONTEXT_ROLLING,12e_ctx_meta,ALIVE,,False,16746,3.58,452,0.4,1.96,14.498173638731002
ctx_ib_extension_ratio,12_CONTEXT_ROLLING,12b_ctx_va,ALIVE,,False,16746,86.14,1034,1.518566,0.52,0.739192740386623
ctx_ib_position_velocity,12_CONTEXT_ROLLING,12b_ctx_va,DEAD,NULL>96%,False,16746,96.26,297,0.073,1.28,0.1443029783644896
ctx_instant_absorption,12_CONTEXT_ROLLING,12e_ctx_meta,DEAD,std<0.00e+00,True,16746,0.0,2,False,98.72,0.0
ctx_momentum_exhaustion,7_REVERSAL_EXHAUSTION,7_ctx_exhaustion,DEAD,std<0.00e+00,True,16746,0.0,2,False,73.18,0.0
ctx_mq_put_call_ratio,8_OPTIONS_GAMMA,8_mq_levels,ALIVE,,False,16746,45.62,847,8.292135,0.74,10.010355764370805
ctx_poc_migration_10,5_ORDER_FLOW,5d_poc_dynamics,ALIVE,,False,16746,4.5,3981,-10.612121,0.16,26.950421242169813
ctx_poor_high,7_REVERSAL_EXHAUSTION,7_ctx_exhaustion,DEAD,std<0.00e+00,True,16746,0.0,2,False,93.8,0.0
ctx_poor_low,7_REVERSAL_EXHAUSTION,7_ctx_exhaustion,DEAD,std<0.00e+00,True,16746,0.0,2,False,95.06,0.0
ctx_price_delta_div_3,7_REVERSAL_EXHAUSTION,7_ctx_div,ALIVE,,False,16746,42.73,3,0.0,75.26,0.4965976700530914
ctx_price_slope_5,12_CONTEXT_ROLLING,12d_ctx_dynamics,ALIVE,,False,16746,3.58,1293,0.4,0.4,8.629565805944063
ctx_range_vs_atr_10,12_CONTEXT_ROLLING,12c_ctx_vol,ALIVE,,False,16746,4.48,4368,0.014117,0.2,0.022786368459167143
ctx_rotation_factor_20,12_CONTEXT_ROLLING,12b_ctx_va,ALIVE,,False,16746,43.11,21,0.0,83.54,4.427489648121104
ctx_rvol_session,12_CONTEXT_ROLLING,12c_ctx_vol,ALIVE,,False,16746,3.58,14014,0.8798775822494262,0.03,1.8762744421653355
ctx_session_phase,12_CONTEXT_ROLLING,12e_ctx_meta,ALIVE,,False,16746,42.73,4,2,44.47,1.747631461030802
ctx_side_flip_count_10,12_CONTEXT_ROLLING,12e_ctx_meta,ALIVE,,False,16746,0.0,10,5,25.61,1.6836029946829036
ctx_trend_day_score,12_CONTEXT_ROLLING,12e_ctx_meta,ALIVE,,False,16746,42.73,12,0.4,40.94,0.14528819134321555
ctx_va_developing_10,12_CONTEXT_ROLLING,12b_ctx_va,ALIVE,,False,16746,46.53,944,-1.0,4.3,254.52113262814598
ctx_va_position_velocity,12_CONTEXT_ROLLING,12b_ctx_va,ALIVE,,False,16746,17.05,1627,0.0664,13.07,0.14533799312656337
ctx_va_width,12_CONTEXT_ROLLING,12b_ctx_va,ALIVE,,False,16746,45.62,1630,1680.0,0.81,510.41585088498687
ctx_vol_sell_buy_ratio_5,12_CONTEXT_ROLLING,12c_ctx_vol,ALIVE,,False,16746,3.58,4799,1.0,0.53,0.272235604243726
ctx_vol_slope_5,12_CONTEXT_ROLLING,12c_ctx_vol,ALIVE,,False,16746,3.58,1805,0.3,0.43,130.57006524447488
ctx_vol_z_20,12_CONTEXT_ROLLING,12c_ctx_vol,ALIVE,,False,16746,3.58,5509,0.298052,0.06,1.0703324615273933
ctx_vol_z_5,12_CONTEXT_ROLLING,12c_ctx_vol,ALIVE,,False,16746,42.82,3838,0.0,0.17,0.9237986515025022
ctx_vwap_slope_accel,12_CONTEXT_ROLLING,12d_ctx_dynamics,ALIVE,,False,16746,6.43,777,0.0,7.71,1.8125207783494968
cur_vah,1_MARKET_STRUCTURE,1b_vp_current,ALIVE,,False,16746,51.73,1047,28803.0,7.21,603.070458348675
cur_vah_lvl,1_MARKET_STRUCTURE,1b_vp_current,ALIVE,,False,16746,2.89,1287,28803.0,16.67,611.9389143509721
cur_val,1_MARKET_STRUCTURE,1b_vp_current,ALIVE,,False,16746,51.73,690,29068.5,23.71,636.1385777600569
cur_val_lvl,1_MARKET_STRUCTURE,1b_vp_current,ALIVE,,False,16746,2.89,883,29068.5,11.79,600.3589562328682
cur_vpoc,1_MARKET_STRUCTURE,1b_vp_current,ALIVE,,False,16746,51.73,34,29196.5,41.81,642.8490155640426
cur_vpoc_lvl,1_MARKET_STRUCTURE,1b_vp_current,ALIVE,,False,16746,2.89,44,28620.0,36.28,612.578603050417
cvd_bar_delta,5_ORDER_FLOW,5a_cvd,ALIVE,,False,16746,0.0,557,1.0,1.91,112.65976210295906
cvd_day,5_ORDER_FLOW,5a_cvd,ALIVE,,False,16746,0.0,3373,5786.0,0.25,6068.833788584697
cvd_day_dir,5_ORDER_FLOW,5a_cvd,DEAD,CONSTANT | top_freq>100%,False,16746,0.0,1,1,100.0,0.0
cvd_ohlc_range,5_ORDER_FLOW,5a_cvd,ALIVE,,False,16746,0.0,306,4297.0,25.23,2379.2291057396133
cvd_session,5_ORDER_FLOW,5a_cvd,ALIVE,,False,16746,27.36,3508,9.0,0.19,1361.5343099532224
data_quality_flag,META,0c_observability,DEAD,std<0.00e+00,False,16746,52.25,3,'degraded',66.41,0.0
date_et,META,0a_bar_meta,DEAD,std<0.00e+00,False,16746,48.84,4,'2026-06-12',34.07,0.0
day_type,1_MARKET_STRUCTURE,1a_tpo_concepts,ALIVE,,False,16746,0.0,3,2,94.48,0.2299566810270815
days_since_roll,10_SESSION_CALENDAR,10_roll,ALIVE,,False,16746,0.0,4,83,40.85,1.6397363397810685
delta_bar,5_ORDER_FLOW,5a_delta,ALIVE,,False,16746,0.0,556,1.0,1.91,112.6551458523898
delta_bar_vol_norm,5_ORDER_FLOW,5a_delta,ALIVE,,False,16746,0.0,2716,0.0,1.75,0.24137619663374674
delta_day,5_ORDER_FLOW,5a_delta,ALIVE,,False,16746,0.0,2990,1514.0,0.21,2950.514047961018
delta_day_dir,5_ORDER_FLOW,5a_delta,ALIVE,,True,16746,0.0,2,1,73.93,0.877988635671579
delta_div_buy,7_REVERSAL_EXHAUSTION,7_delta_div,DEAD,std<0.00e+00,True,16746,0.0,2,False,78.82,0.0
delta_div_buy_clean,7_REVERSAL_EXHAUSTION,7_delta_div,ALIVE,,True,16746,0.0,2,False,99.8,0.07081101112130628
delta_div_sell,7_REVERSAL_EXHAUSTION,7_delta_div,DEAD,std<0.00e+00,True,16746,0.0,2,False,77.84,0.0
delta_div_sell_clean,7_REVERSAL_EXHAUSTION,7_delta_div,ALIVE,,True,16746,0.0,2,False,99.61,0.10834176413009171
delta_div_slope_buy,7_REVERSAL_EXHAUSTION,7_delta_div,DEAD,std<0.00e+00,True,16746,69.83,2,False,79.7,0.0
delta_div_slope_buy_clean,7_REVERSAL_EXHAUSTION,7_delta_div,ALIVE,,True,16746,69.83,2,0,99.45,0.07423312619636276
delta_div_slope_clean,7_REVERSAL_EXHAUSTION,7_delta_div,ALIVE,,True,16746,69.83,3,0,98.14,0.1361846376269611
delta_div_slope_sell,7_REVERSAL_EXHAUSTION,7_delta_div,DEAD,std<0.00e+00,True,16746,69.83,2,False,75.88,0.0
delta_div_slope_sell_clean,7_REVERSAL_EXHAUSTION,7_delta_div,ALIVE,,True,16746,69.83,2,0,98.69,0.11353829120564848
delta_div_slope_strength,7_REVERSAL_EXHAUSTION,7_delta_div,ALIVE,,True,16746,70.26,2514,-0.00277,0.2,0.01189962824129518
delta_div_strength,7_REVERSAL_EXHAUSTION,7_delta_div,ALIVE,,True,16746,4.48,4931,0.000357,0.13,0.01785985112029959
delta_divergence,7_REVERSAL_EXHAUSTION,7_delta_div,ALIVE,,True,16746,0.0,2,0,99.75,0.050017709399111855
delta_divergence_any,7_REVERSAL_EXHAUSTION,7_delta_div,DEAD,std<0.00e+00,True,16746,0.0,2,False,56.66,0.0
delta_divergence_clean,7_REVERSAL_EXHAUSTION,7_delta_div,ALIVE,,True,16746,42.73,3,0,98.07,0.13872912247713146
delta_pct,5_ORDER_FLOW,5a_delta,ALIVE,,False,16746,0.0,2716,0.0,1.75,0.24137619663374674
diag_imbalance,5_ORDER_FLOW,5a_pullback,ALIVE,,False,16746,0.0,2631,0.0,1.71,0.3904643824624133
diag_neg_delta,5_ORDER_FLOW,5a_pullback,ALIVE,,False,16746,0.0,499,6.0,1.92,142.84520162389344
diag_pos_delta,5_ORDER_FLOW,5a_pullback,ALIVE,,False,16746,0.0,508,9.0,1.7,144.7710159040757
discount_zone,1_MARKET_STRUCTURE,1b_vp_current_zones,ALIVE,,False,16746,2.89,2,0,83.75,0.36893277183800427
dist_1d_max_ticks,1_MARKET_STRUCTURE,1d_1d_extremes,ALIVE,,False,16746,2.89,3153,1739.1172,0.23,1829.9847549639471
dist_1d_max_ticks_pct,1_MARKET_STRUCTURE,1d_dist_pct,ALIVE,,False,16746,2.89,568,0.96,1.01,1.583506855817289
dist_1d_min_ticks,1_MARKET_STRUCTURE,1d_1d_extremes,ALIVE,,False,16746,2.89,3153,-3255.1172,0.23,1915.331400407965
dist_1d_min_ticks_pct,1_MARKET_STRUCTURE,1d_dist_pct,ALIVE,,False,16746,2.89,615,-3.36,1.01,1.6083098325852636
dist_after_high_pct,3_IB_OVERNIGHT,3_sessions_dist,DEAD,NULL>97%,False,16746,96.92,168,-0.2269004003609381,3.5,0.09908502437915244
dist_after_low_pct,3_IB_OVERNIGHT,3_sessions_dist,DEAD,NULL>97%,False,16746,96.92,170,0.13716456230436466,2.33,0.07654550696632043
dist_after_open_pct,3_IB_OVERNIGHT,3_sessions_dist,DEAD,NULL>97%,False,16746,96.92,163,-0.10963662038539464,3.5,0.1370958660295446
dist_asia_high_pct,3_IB_OVERNIGHT,3_sessions_dist,ALIVE,,False,16746,39.69,4236,0.0,0.33,0.3013771988172016
dist_asia_low_pct,3_IB_OVERNIGHT,3_sessions_dist,ALIVE,,False,16746,39.69,4770,0.71851,0.16,0.4942302865661647
dist_asia_open_pct,3_IB_OVERNIGHT,3_sessions_dist,ALIVE,,False,16746,39.69,7199,0.0,0.24,0.5140399506000486
dist_big_ask_nearest_dn,5_ORDER_FLOW,5c_big_nearest,ALIVE,,False,16746,10.01,201,-1.0,25.3,28.59585950799815
dist_big_ask_nearest_up,5_ORDER_FLOW,5c_big_nearest,ALIVE,,False,16746,8.38,172,0.0,24.31,27.259366136597368
dist_big_bid_nearest_dn,5_ORDER_FLOW,5c_big_nearest,ALIVE,,False,16746,6.11,252,-1.0,21.89,38.55995730969162
dist_big_bid_nearest_up,5_ORDER_FLOW,5c_big_nearest,ALIVE,,False,16746,12.54,187,0.0,25.01,24.047308915864466
dist_blind_nearest_dn,OTHER,unclassified,DEAD,NULL>100%,False,16746,100.0,0,None,0.0,0.0
dist_blind_nearest_up,OTHER,unclassified,DEAD,NULL>100%,False,16746,100.0,0,None,0.0,0.0
dist_cash_high_atr,2_NIVEAUX_VEILLE,2_cash_dist,ALIVE,,False,16746,70.03,1855,-0.060588,0.24,0.3771269572434457
dist_cash_high_pct,2_NIVEAUX_VEILLE,2_cash_dist,ALIVE,,False,16746,86.59,1068,0.152831,0.53,0.3285539681158744
dist_cash_low_atr,2_NIVEAUX_VEILLE,2_cash_dist,ALIVE,,False,16746,70.03,1628,0.02531435134808367,0.34,0.29338456222027914
dist_cash_low_pct,2_NIVEAUX_VEILLE,2_cash_dist,ALIVE,,False,16746,86.59,1049,-0.482067,0.53,0.6751751765540045
dist_cluster_nearest_dn,5_ORDER_FLOW,5c_clusters_agg,ALIVE,,False,16746,10.77,270,-1.0,18.87,42.13455652199667
dist_cluster_nearest_up,5_ORDER_FLOW,5c_clusters_agg,ALIVE,,False,16746,15.12,196,0.0,19.71,29.662507555656763
dist_color_dn_nearest_pct,1_MARKET_STRUCTURE,1d_dist_pct,ALIVE,,False,16746,93.89,34,0.0,21.51,0.07927461116697944
dist_color_up_nearest_pct,1_MARKET_STRUCTURE,1d_dist_pct,ALIVE,,False,16746,93.89,36,0.0,23.07,0.10393785268144257
dist_comp_20d_vah,OTHER,unclassified,ALIVE,,False,16746,43.26,1349,-85403.0,0.41,775.1283628948227
dist_comp_20d_val,OTHER,unclassified,ALIVE,,False,16746,43.26,1410,-85330.8828,0.37,836.8089789599829
dist_comp_20d_vpoc,OTHER,unclassified,ALIVE,,False,16746,43.26,1367,-84965.0,0.37,937.8130112711248
dist_comp_20d_vpoc_atr,1_MARKET_STRUCTURE,1d_dist_atr,DEAD,CONSTANT | top_freq>100%,False,16746,43.26,1,-20.0,100.0,0.0
dist_comp_20d_vwap,OTHER,unclassified,ALIVE,,False,16746,43.26,1410,-84657.1172,0.37,799.1691079436855
dist_comp_50d_vah,OTHER,unclassified,DEAD,NULL>100%,False,16746,100.0,0,None,0.0,0.0
dist_comp_50d_val,OTHER,unclassified,DEAD,NULL>100%,False,16746,100.0,0,None,0.0,0.0
dist_comp_50d_vpoc,OTHER,unclassified,DEAD,NULL>100%,False,16746,100.0,0,None,0.0,0.0
dist_comp_50d_vpoc_atr,1_MARKET_STRUCTURE,1d_dist_atr,DEAD,NULL>100%,False,16746,100.0,0,None,0.0,0.0
dist_comp_50d_vwap,OTHER,unclassified,DEAD,NULL>100%,False,16746,100.0,0,None,0.0,0.0
dist_composite_poc_20d_atr,1_MARKET_STRUCTURE,1d_dist_atr,DEAD,NULL>100%,False,16746,100.0,0,None,0.0,0.0
dist_composite_poc_5d_atr,1_MARKET_STRUCTURE,1d_dist_atr,DEAD,NULL>100%,False,16746,100.0,0,None,0.0,0.0
dist_cur_vah,1_MARKET_STRUCTURE,1b_vp_current_dist,ALIVE,,False,16746,2.89,1550,-181.0,0.28,531.1440408330984
dist_cur_vah_pct,1_MARKET_STRUCTURE,1b_vp_current_dist,ALIVE,,False,16746,2.89,247,-0.14,1.88,0.4615507374979974
