feature,family,subfamily,status,reasons,is_event_based,n_total,null_pct,n_unique,top_value,top_freq_pct,std
bn_long_dn,6_SIERRA_BN,6_bn_long,DEAD,top_freq>98%,False,13338,0.0,2,0,98.46,0.1230178661592819
bn_long_up,6_SIERRA_BN,6_bn_long,DEAD,top_freq>99%,False,13338,0.0,2,0,98.71,0.11282372536647582
bn_pressure_ask,6_SIERRA_BN,6_bn_pressure,DEAD,top_freq>99%,False,13338,0.0,2,0.0,98.91,0.1036967318637215
bn_pressure_bid,6_SIERRA_BN,6_bn_pressure,DEAD,top_freq>99%,False,13338,0.0,2,0.0,99.06,0.096733932186005
bn_score_bear,6_SIERRA_BN,6_bn_score,DEAD,top_freq>95%,False,13338,0.0,7,0.0,95.25,0.08426703362556007
bn_score_bull,6_SIERRA_BN,6_bn_score,ALIVE,,False,13338,0.0,8,0.0,94.98,0.08095506937268668
bn_score_raw,6_SIERRA_BN,6_bn_score,ALIVE,,False,13338,0.0,14,0.0,90.23,0.11920466609725616
bn_volume_dn,6_SIERRA_BN,6_bn_volume,DEAD,top_freq>95%,False,13338,0.0,2,0,95.39,0.20972084959005816
bn_volume_up,6_SIERRA_BN,6_bn_volume,DEAD,top_freq>96%,False,13338,0.0,2,0,95.52,0.20677508610090187
bool_above_cur_vpoc,1_MARKET_STRUCTURE,1b_vp_current_bool,ALIVE,,False,13338,0.0,2,1,75.03,0.43281773902565257
bool_above_mq_call,8_OPTIONS_GAMMA,8_mq_bool,DEAD,CONSTANT | top_freq>100%,False,13338,0.0,1,0,100.0,0.0
bool_above_mq_hvl,8_OPTIONS_GAMMA,8_mq_bool,ALIVE,,False,13338,0.0,2,0,54.09,0.498321453196404
bool_above_prev_vpoc,2_NIVEAUX_VEILLE,2_prev_bool,ALIVE,,False,13338,0.0,2,1,53.62,0.49868694335064595
bool_above_vwap_d,4_VWAP_ANCHOR,4_vwap_bool,ALIVE,,False,13338,0.0,2,1,81.54,0.3879608575915417
bool_above_vwap_m,4_VWAP_ANCHOR,4_vwap_bool,ALIVE,,False,13338,0.0,2,0,76.88,0.4216121599946705
bool_above_vwap_w,4_VWAP_ANCHOR,4_vwap_bool,ALIVE,,False,13338,0.0,2,0,50.49,0.4999755140431874
bool_gex_flip_zone,8_OPTIONS_GAMMA,8_mq_bool,ALIVE,,False,13338,0.0,2,1,82.37,0.3811077171132735
bool_ib_inside,3_IB_OVERNIGHT,3_bool,ALIVE,,False,13338,0.0,2,0,89.93,0.30091748221180414
bool_near_level,10_SESSION_CALENDAR,10_session_flags,ALIVE,,False,13338,0.0,2,1,64.46,0.4786269824042896
bool_session_early,10_SESSION_CALENDAR,10_session_flags,ALIVE,,False,13338,0.0,2,1,82.79,0.37743673606450034
bool_va_confluence,1_MARKET_STRUCTURE,1b_vp_current_bool,DEAD,CONSTANT | top_freq>100%,False,13338,0.0,1,0,100.0,0.0
boot_id,META,0c_observability,DEAD,std<0.00e+00,False,13338,39.13,10,'114b1ca4-2887-4d3e-81bb-f34c6,23.8,0.0
buy_sell_ratio,5_ORDER_FLOW,5b_imbalance,ALIVE,,False,13338,0.0,2348,0.5,1.06,0.09029758606528845
buy_vol,5_ORDER_FLOW,5b_volume_abs,ALIVE,,False,13338,0.0,1405,73.0,0.72,925.9323485059873
cash_high,2_NIVEAUX_VEILLE,2_cash_levels_abs,ALIVE,,False,13338,1.57,160,7338.5,27.62,92.42693258177304
cash_low,2_NIVEAUX_VEILLE,2_cash_levels_abs,ALIVE,,False,13338,1.57,80,7232.25,35.33,115.72115174886119
close,META,0a_bar_meta,ALIVE,,False,13338,0.0,1186,7333.25,0.65,103.6815801546615
comp_vpoc_align_20_50,OTHER,unclassified,DEAD,CONSTANT | top_freq>100%,False,13338,55.23,1,0,100.0,0.0
comp_vpoc_align_day_20,OTHER,unclassified,DEAD,CONSTANT | top_freq>100%,False,13338,55.23,1,0,100.0,0.0
composite_poc_20d,OTHER,unclassified,DEAD,NULL>100%,False,13338,100.0,0,None,0.0,0.0
composite_poc_5d,OTHER,unclassified,DEAD,NULL>100%,False,13338,100.0,0,None,0.0,0.0
contract,META,0a_bar_meta,DEAD,std<0.00e+00,False,13338,0.0,2,'ESM26-CME',88.76,0.0
ctx_absorption_score_5,12_CONTEXT_ROLLING,12c_ctx_vol,ALIVE,,False,13338,0.76,5,0.0,85.95,0.08511445282889805
ctx_absorption_streak_5,12_CONTEXT_ROLLING,12e_ctx_meta,DEAD,top_freq>97%,False,13338,0.0,4,0,96.81,0.20799234272037273
ctx_bars_since_div,7_REVERSAL_EXHAUSTION,7_ctx_div,ALIVE,,False,13338,82.13,359,0,7.85,72.00001670475353
ctx_climax_signal,7_REVERSAL_EXHAUSTION,7_ctx_exhaustion,DEAD,std<0.00e+00,True,13338,0.0,2,False,97.17,0.0
ctx_cvd_recovery_rate,12_CONTEXT_ROLLING,12a_ctx_delta,ALIVE,,False,13338,28.46,3873,0.0,0.22,9.645368908685478
ctx_cvd_session,12_CONTEXT_ROLLING,12a_ctx_delta,ALIVE,,False,13338,27.17,3746,152.0,0.22,4585.851630970312
ctx_day_type_intensity,12_CONTEXT_ROLLING,12e_ctx_meta,ALIVE,,False,13338,0.0,461,0.0,88.18,0.2760671775370051
ctx_delta_exhaustion,7_REVERSAL_EXHAUSTION,7_ctx_exhaustion,DEAD,std<0.00e+00,True,13338,0.0,2,False,93.87,0.0
ctx_delta_slope_5,12_CONTEXT_ROLLING,12a_ctx_delta,ALIVE,,False,13338,0.76,1694,-5.4,0.51,54.0402507711339
ctx_delta_sum_10,12_CONTEXT_ROLLING,12a_ctx_delta,ALIVE,,False,13338,27.17,1612,-18.0,0.45,676.046869554297
ctx_delta_sum_3,12_CONTEXT_ROLLING,12a_ctx_delta,ALIVE,,False,13338,0.76,1191,1.0,0.79,317.27237512837706
ctx_dist_vwap_velocity,12_CONTEXT_ROLLING,12d_ctx_dynamics,ALIVE,,False,13338,0.76,1651,-0.01,1.53,3.436831686684105
ctx_div_at_swing,7_REVERSAL_EXHAUSTION,7_ctx_div,DEAD,top_freq>99%,False,13338,27.17,3,0.0,99.28,0.08486849064237291
ctx_div_density_20,7_REVERSAL_EXHAUSTION,7_ctx_div,ALIVE,,False,13338,0.0,16,0,92.68,1.2708164885153088
ctx_double_top_trap,7_REVERSAL_EXHAUSTION,7_ctx_exhaustion,DEAD,std<0.00e+00,True,13338,0.0,2,True,53.21,0.0
ctx_excess_high_bars,7_REVERSAL_EXHAUSTION,7_ctx_exhaustion,ALIVE,,False,13338,0.0,21,10,12.63,3.1340020483794113
ctx_excess_low_bars,7_REVERSAL_EXHAUSTION,7_ctx_exhaustion,ALIVE,,False,13338,0.0,20,10,12.66,3.0650991353235932
ctx_failed_auction,7_REVERSAL_EXHAUSTION,7_ctx_exhaustion,DEAD,std<0.00e+00,True,13338,0.0,2,False,85.41,0.0
ctx_finish_strength_mean_5,12_CONTEXT_ROLLING,12e_ctx_meta,ALIVE,,False,13338,0.76,671,0.8,1.21,28.245999907784412
ctx_ib_extension_ratio,12_CONTEXT_ROLLING,12b_ctx_va,ALIVE,,False,13338,81.69,737,3.916667,0.74,0.929535585632695
ctx_ib_position_velocity,12_CONTEXT_ROLLING,12b_ctx_va,DEAD,NULL>96%,False,13338,95.72,225,-0.0995,1.93,0.1522486980803155
ctx_instant_absorption,12_CONTEXT_ROLLING,12e_ctx_meta,DEAD,std<0.00e+00,True,13338,0.0,2,False,96.81,0.0
ctx_momentum_exhaustion,7_REVERSAL_EXHAUSTION,7_ctx_exhaustion,DEAD,std<0.00e+00,True,13338,0.0,2,False,73.01,0.0
ctx_mq_put_call_ratio,8_OPTIONS_GAMMA,8_mq_levels,ALIVE,,False,13338,30.77,649,7.3125,1.81,2.946140567456932
ctx_poc_migration_10,5_ORDER_FLOW,5d_poc_dynamics,ALIVE,,False,13338,1.7,2458,0.424242,0.32,4.036549687903202
ctx_poor_high,7_REVERSAL_EXHAUSTION,7_ctx_exhaustion,DEAD,std<0.00e+00,True,13338,0.0,2,False,92.53,0.0
ctx_poor_low,7_REVERSAL_EXHAUSTION,7_ctx_exhaustion,DEAD,std<0.00e+00,True,13338,0.0,2,False,94.34,0.0
ctx_price_delta_div_3,7_REVERSAL_EXHAUSTION,7_ctx_div,ALIVE,,False,13338,27.17,3,0.0,72.52,0.5241663433833154
ctx_price_slope_5,12_CONTEXT_ROLLING,12d_ctx_dynamics,ALIVE,,False,13338,0.76,375,0.1,2.24,1.315653261237755
ctx_range_vs_atr_10,12_CONTEXT_ROLLING,12c_ctx_vol,ALIVE,,False,13338,1.7,2971,0.015272,0.46,0.021959216918630092
ctx_rotation_factor_20,12_CONTEXT_ROLLING,12b_ctx_va,ALIVE,,False,13338,27.7,12,0.0,69.23,1.7386275431576537
ctx_rvol_session,12_CONTEXT_ROLLING,12c_ctx_vol,ALIVE,,False,13338,0.76,13021,1.0536547433903576,0.02,2.1676046451689213
ctx_session_phase,12_CONTEXT_ROLLING,12e_ctx_meta,ALIVE,,False,13338,27.17,4,2,41.45,1.7975505382441994
ctx_side_flip_count_10,12_CONTEXT_ROLLING,12e_ctx_meta,ALIVE,,False,13338,0.0,10,5,27.96,1.4786708830826378
ctx_trend_day_score,12_CONTEXT_ROLLING,12e_ctx_meta,ALIVE,,False,13338,27.17,12,0.4,33.82,0.15273950341244105
ctx_va_developing_10,12_CONTEXT_ROLLING,12b_ctx_va,ALIVE,,False,13338,28.46,332,0.0,23.02,37.69029993093235
ctx_va_position_velocity,12_CONTEXT_ROLLING,12b_ctx_va,ALIVE,,False,13338,9.37,1793,0.073,10.31,0.09289432383159271
ctx_va_width,12_CONTEXT_ROLLING,12b_ctx_va,ALIVE,,False,13338,27.17,600,219.0,6.68,144.3071297406844
ctx_vol_sell_buy_ratio_5,12_CONTEXT_ROLLING,12c_ctx_vol,ALIVE,,False,13338,0.76,5018,1.0,0.45,0.21874501186129214
ctx_vol_slope_5,12_CONTEXT_ROLLING,12c_ctx_vol,ALIVE,,False,13338,0.76,2435,-4.8,0.37,457.12730930091595
ctx_vol_z_20,12_CONTEXT_ROLLING,12c_ctx_vol,ALIVE,,False,13338,0.76,5422,-1.16384,0.05,1.0616920177320022
ctx_vol_z_5,12_CONTEXT_ROLLING,12c_ctx_vol,ALIVE,,False,13338,27.32,3970,0.707107,0.08,0.9277825382533428
ctx_vwap_slope_accel,12_CONTEXT_ROLLING,12d_ctx_dynamics,ALIVE,,False,13338,0.76,315,0.0,37.14,0.15376064645103493
cur_vah,1_MARKET_STRUCTURE,1b_vp_current,ALIVE,,False,13338,34.85,332,7418.5,18.01,96.06307133839036
cur_vah_lvl,1_MARKET_STRUCTURE,1b_vp_current,ALIVE,,False,13338,0.0,380,7418.5,11.73,102.85431305172138
cur_val,1_MARKET_STRUCTURE,1b_vp_current,ALIVE,,False,13338,34.85,337,7363.75,8.01,105.22588027878658
cur_val_lvl,1_MARKET_STRUCTURE,1b_vp_current,ALIVE,,False,13338,0.0,405,7275.0,11.73,109.82556463474724
cur_vpoc,1_MARKET_STRUCTURE,1b_vp_current,ALIVE,,False,13338,34.85,34,7395.75,36.23,104.42259522838276
cur_vpoc_lvl,1_MARKET_STRUCTURE,1b_vp_current,ALIVE,,False,13338,0.0,45,7276.75,36.98,113.561397656375
cvd_bar_delta,5_ORDER_FLOW,5a_cvd,ALIVE,,False,13338,0.0,762,-1.0,1.32,167.09879187849072
cvd_day,5_ORDER_FLOW,5a_cvd,ALIVE,,False,13338,0.0,4049,8740.0,0.17,15453.429854004471
cvd_day_dir,5_ORDER_FLOW,5a_cvd,ALIVE,,False,13338,0.0,2,1,88.76,0.6316807019875653
cvd_ohlc_range,5_ORDER_FLOW,5a_cvd,ALIVE,,False,13338,0.0,362,6758.0,34.3,5331.362397471818
cvd_session,5_ORDER_FLOW,5a_cvd,ALIVE,,False,13338,23.59,5833,152.0,0.1,4773.692428893979
data_quality_flag,META,0c_observability,DEAD,std<0.00e+00,False,13338,39.13,3,'degraded',66.86,0.0
date_et,META,0a_bar_meta,DEAD,std<0.00e+00,False,13338,34.85,4,'2026-06-12',32.22,0.0
day_type,1_MARKET_STRUCTURE,1a_tpo_concepts,DEAD,top_freq>100%,False,13338,0.0,2,2,99.97,0.017314880874672006
days_since_roll,10_SESSION_CALENDAR,10_roll,ALIVE,,False,13338,0.0,5,83,44.11,1.655983253484334
delta_bar,5_ORDER_FLOW,5a_delta,ALIVE,,False,13338,0.0,762,-1.0,1.32,167.09879187849072
delta_bar_vol_norm,5_ORDER_FLOW,5a_delta,ALIVE,,False,13338,0.0,2982,0.0,1.06,0.18059362636017767
delta_day,5_ORDER_FLOW,5a_delta,ALIVE,,False,13338,0.0,3734,1843.0,0.17,6023.94447403479
delta_day_dir,5_ORDER_FLOW,5a_delta,ALIVE,,True,13338,0.0,2,1,74.76,0.8688207786127046
delta_div_buy,7_REVERSAL_EXHAUSTION,7_delta_div,DEAD,std<0.00e+00,True,13338,0.0,2,False,81.06,0.0
delta_div_buy_clean,7_REVERSAL_EXHAUSTION,7_delta_div,ALIVE,,True,13338,0.0,2,False,99.51,0.09525902839030848
delta_div_sell,7_REVERSAL_EXHAUSTION,7_delta_div,DEAD,std<0.00e+00,True,13338,0.0,2,False,77.23,0.0
delta_div_sell_clean,7_REVERSAL_EXHAUSTION,7_delta_div,ALIVE,,True,13338,0.0,2,False,99.09,0.13597625626272294
delta_div_slope_buy,7_REVERSAL_EXHAUSTION,7_delta_div,DEAD,std<0.00e+00,True,13338,61.2,2,False,82.3,0.0
delta_div_slope_buy_clean,7_REVERSAL_EXHAUSTION,7_delta_div,ALIVE,,True,13338,61.2,2,0,99.0,0.09973635576554986
delta_div_slope_clean,7_REVERSAL_EXHAUSTION,7_delta_div,ALIVE,,True,13338,61.2,3,0,96.93,0.17496194696680498
delta_div_slope_sell,7_REVERSAL_EXHAUSTION,7_delta_div,DEAD,std<0.00e+00,True,13338,61.2,2,False,77.06,0.0
delta_div_slope_sell_clean,7_REVERSAL_EXHAUSTION,7_delta_div,ALIVE,,True,13338,61.2,2,0,97.93,0.14229834131877878
delta_div_slope_strength,7_REVERSAL_EXHAUSTION,7_delta_div,ALIVE,,True,13338,61.82,2710,0.005642,0.16,0.14932059705169046
delta_div_strength,7_REVERSAL_EXHAUSTION,7_delta_div,ALIVE,,True,13338,1.7,5058,-0.028406,0.09,0.18714004273551765
delta_divergence,7_REVERSAL_EXHAUSTION,7_delta_div,ALIVE,,True,13338,0.0,2,0,99.72,0.05329996277455757
delta_divergence_any,7_REVERSAL_EXHAUSTION,7_delta_div,DEAD,std<0.00e+00,True,13338,0.0,2,False,58.29,0.0
delta_divergence_clean,7_REVERSAL_EXHAUSTION,7_delta_div,ALIVE,,True,13338,27.17,3,0,97.39,0.16142530953829018
delta_pct,5_ORDER_FLOW,5a_delta,ALIVE,,False,13338,0.0,2982,0.0,1.06,0.18059362636017767
diag_imbalance,5_ORDER_FLOW,5a_pullback,ALIVE,,False,13338,0.0,2926,1.0,2.34,0.5146978853079806
diag_neg_delta,5_ORDER_FLOW,5a_pullback,ALIVE,,False,13338,0.0,553,0.0,2.39,161.1244874705253
diag_pos_delta,5_ORDER_FLOW,5a_pullback,ALIVE,,False,13338,0.0,577,0.0,2.13,201.3280963897552
discount_zone,1_MARKET_STRUCTURE,1b_vp_current_zones,ALIVE,,False,13338,3.6,2,0,89.47,0.3069448473115145
dist_1d_max_ticks,1_MARKET_STRUCTURE,1d_1d_extremes,ALIVE,,False,13338,3.6,1331,176.0801,0.66,285.9022733309107
dist_1d_max_ticks_pct,1_MARKET_STRUCTURE,1d_dist_pct,ALIVE,,False,13338,3.6,394,0.97,2.03,0.9760891919860241
dist_1d_min_ticks,1_MARKET_STRUCTURE,1d_1d_extremes,ALIVE,,False,13338,3.6,1331,-614.0801,0.66,290.55502739451464
dist_1d_min_ticks_pct,1_MARKET_STRUCTURE,1d_dist_pct,ALIVE,,False,13338,3.6,379,-1.76,1.51,0.9748673702839251
dist_after_high_pct,3_IB_OVERNIGHT,3_sessions_dist,DEAD,NULL>98%,False,13338,97.95,131,-0.074229,2.93,0.0755848562358313
dist_after_low_pct,3_IB_OVERNIGHT,3_sessions_dist,DEAD,NULL>98%,False,13338,97.95,117,0.186056,4.4,0.05463228144516971
dist_after_open_pct,3_IB_OVERNIGHT,3_sessions_dist,DEAD,NULL>98%,False,13338,97.95,108,0.148789,4.4,0.0925467891150162
dist_asia_high_pct,3_IB_OVERNIGHT,3_sessions_dist,ALIVE,,False,13338,27.94,2228,0.0,0.74,0.2122069193121848
dist_asia_low_pct,3_IB_OVERNIGHT,3_sessions_dist,ALIVE,,False,13338,27.94,2197,0.165613,0.34,0.3212664476772113
dist_asia_open_pct,3_IB_OVERNIGHT,3_sessions_dist,ALIVE,,False,13338,27.94,2996,0.0,0.76,0.31509932878032004
dist_big_ask_nearest_dn,5_ORDER_FLOW,5c_big_nearest,ALIVE,,False,13338,46.39,136,-1.0,37.15,28.407107646835804
dist_big_ask_nearest_up,5_ORDER_FLOW,5c_big_nearest,ALIVE,,False,13338,46.7,87,0.0,38.37,14.255089971120928
dist_big_bid_nearest_dn,5_ORDER_FLOW,5c_big_nearest,ALIVE,,False,13338,41.06,103,-1.0,33.6,18.1335166351716
dist_big_bid_nearest_up,5_ORDER_FLOW,5c_big_nearest,ALIVE,,False,13338,49.55,96,0.0,40.45,13.922375570572123
dist_blind_nearest_dn,OTHER,unclassified,DEAD,NULL>100%,False,13338,100.0,0,None,0.0,0.0
dist_blind_nearest_up,OTHER,unclassified,DEAD,NULL>100%,False,13338,100.0,0,None,0.0,0.0
dist_cash_high_atr,2_NIVEAUX_VEILLE,2_cash_dist,ALIVE,,False,13338,76.08,1217,0.0,0.72,0.20831959342778178
dist_cash_high_pct,2_NIVEAUX_VEILLE,2_cash_dist,ALIVE,,False,13338,82.26,849,0.0,0.93,0.225348418402387
dist_cash_low_atr,2_NIVEAUX_VEILLE,2_cash_dist,ALIVE,,False,13338,76.08,1053,0.028694,0.56,0.3764856408397565
dist_cash_low_pct,2_NIVEAUX_VEILLE,2_cash_dist,ALIVE,,False,13338,82.26,762,-0.210125,0.85,0.44857804158601006
dist_cluster_nearest_dn,5_ORDER_FLOW,5c_clusters_agg,ALIVE,,False,13338,65.23,95,-1.0,38.49,19.90025528916061
dist_cluster_nearest_up,5_ORDER_FLOW,5c_clusters_agg,ALIVE,,False,13338,68.53,100,0.0,45.31,15.960032744719785
dist_color_dn_nearest_pct,1_MARKET_STRUCTURE,1d_dist_pct,ALIVE,,False,13338,68.94,131,0.12,4.61,0.5863673537757426
dist_color_up_nearest_pct,1_MARKET_STRUCTURE,1d_dist_pct,ALIVE,,False,13338,66.32,137,-0.0,13.2,0.668067298647615
dist_comp_20d_vah,OTHER,unclassified,ALIVE,,False,13338,55.23,653,87497.7969,1.42,650.6791632010968
dist_comp_20d_val,OTHER,unclassified,ALIVE,,False,13338,55.23,653,82683.7578,1.42,2917.2447918728126
dist_comp_20d_vpoc,OTHER,unclassified,ALIVE,,False,13338,55.23,653,86832.7578,1.42,1150.1075345578704
dist_comp_20d_vpoc_atr,1_MARKET_STRUCTURE,1d_dist_atr,DEAD,CONSTANT | top_freq>100%,False,13338,55.23,1,20.0,100.0,0.0
dist_comp_20d_vwap,OTHER,unclassified,ALIVE,,False,13338,55.23,653,82885.3203,1.42,2888.6015083517536
dist_comp_50d_vah,OTHER,unclassified,DEAD,NULL>100%,False,13338,100.0,0,None,0.0,0.0
dist_comp_50d_val,OTHER,unclassified,DEAD,NULL>100%,False,13338,100.0,0,None,0.0,0.0
dist_comp_50d_vpoc,OTHER,unclassified,DEAD,NULL>100%,False,13338,100.0,0,None,0.0,0.0
dist_comp_50d_vpoc_atr,1_MARKET_STRUCTURE,1d_dist_atr,DEAD,NULL>100%,False,13338,100.0,0,None,0.0,0.0
dist_comp_50d_vwap,OTHER,unclassified,DEAD,NULL>100%,False,13338,100.0,0,None,0.0,0.0
dist_composite_poc_20d_atr,1_MARKET_STRUCTURE,1d_dist_atr,DEAD,NULL>100%,False,13338,100.0,0,None,0.0,0.0
dist_composite_poc_5d_atr,1_MARKET_STRUCTURE,1d_dist_atr,DEAD,NULL>100%,False,13338,100.0,0,None,0.0,0.0
dist_cur_vah,1_MARKET_STRUCTURE,1b_vp_current_dist,ALIVE,,False,13338,0.0,605,25.0,1.24,99.73507438262932
dist_cur_vah_pct,1_MARKET_STRUCTURE,1b_vp_current_dist,ALIVE,,False,13338,0.0,250,0.08,3.15,0.3367850610459291
dist_cur_val,1_MARKET_STRUCTURE,1b_vp_current_dist,ALIVE,,False,13338,0.0,672,-126.0,0.74,116.69742428146547
dist_cur_val_pct,1_MARKET_STRUCTURE,1b_vp_current_dist,ALIVE,,False,13338,0.0,278,-0.44,1.88,0.393570966417503
dist_cur_vpoc,1_MARKET_STRUCTURE,1b_vp_current_dist,ALIVE,,False,13338,0.0,642,3.0,0.82,122.79929449156909
dist_cur_vpoc_pct,1_MARKET_STRUCTURE,1b_vp_current_dist,ALIVE,,False,13338,0.0,272,0.01,2.15,0.41463280043326517
dist_cur_vwap_vp,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,13338,0.0,4405,-81.4551,0.1,110.21589781503324
dist_delta_div_buy_nearest_atr,7_REVERSAL_EXHAUSTION,7_delta_div_zones,ALIVE,,False,13338,93.04,285,0.0,10.88,0.11195582593078751
dist_delta_div_sell_nearest_atr,7_REVERSAL_EXHAUSTION,7_delta_div_zones,ALIVE,,False,13338,91.14,381,0.0,15.23,0.08723183517372199
dist_edge_buy_nearest_pct,1_MARKET_STRUCTURE,1d_dist_pct,ALIVE,,False,13338,12.51,288,-0.0,3.18,0.8686276560507333
dist_edge_sell_nearest_pct,1_MARKET_STRUCTURE,1d_dist_pct,ALIVE,,False,13338,7.32,296,-0.0,3.07,0.9013045393763536
dist_ext_color_dn,6_SIERRA_BN,6_extensions,ALIVE,,False,13338,68.94,341,37.0,2.03,173.99783283576843
dist_ext_color_up,6_SIERRA_BN,6_extensions,ALIVE,,False,13338,66.32,344,0.0,6.32,198.2844002982198
dist_ext_edge_buy,6_SIERRA_BN,6_edge_zones,ALIVE,,False,13338,4.07,250,-1.0,11.81,50.60125597115743
dist_ext_edge_sell,6_SIERRA_BN,6_edge_zones,ALIVE,,False,13338,3.76,300,0.0,10.59,64.06554092896266
dist_ext_long_dn,6_SIERRA_BN,6_extensions,ALIVE,,False,13338,3.6,644,0.0,4.17,156.59670632081642
dist_ext_long_up,6_SIERRA_BN,6_extensions,ALIVE,,False,13338,3.6,638,0.0,5.23,169.91930460306688
dist_fvg_dn_nearest_atr,1_MARKET_STRUCTURE,1d_dist_atr,DEAD,NULL>99% | CONSTANT | top_freq>100%,False,13338,99.15,1,0.0,100.0,0.0
dist_fvg_up_nearest_atr,1_MARKET_STRUCTURE,1d_dist_atr,DEAD,NULL>99% | CONSTANT | top_freq>100%,False,13338,99.1,1,0.0,100.0,0.0
dist_gex_nearest_dn,8_OPTIONS_GAMMA,8_mq_gex,ALIVE,,False,13338,3.6,276,-20.0,1.06,68.84977216939676
dist_gex_nearest_dn_pct,8_OPTIONS_GAMMA,8_mq_gex,ALIVE,,False,13338,3.6,96,-0.11,2.65,0.2323343986574552
dist_gex_nearest_up,8_OPTIONS_GAMMA,8_mq_gex,ALIVE,,False,13338,9.44,247,73.0,1.24,62.28543143494841
dist_gex_nearest_up_pct,8_OPTIONS_GAMMA,8_mq_gex,ALIVE,,False,13338,9.44,98,0.25,2.86,0.21062407011836942
dist_ib_high,3_IB_OVERNIGHT,3_ib_dist,ALIVE,,False,13338,78.11,572,1.0,1.06,169.51640999377526
dist_ib_high_pct,3_IB_OVERNIGHT,3_ib_dist,ALIVE,,False,13338,85.26,623,-0.300831,0.92,0.4266895366885578
dist_ib_low,3_IB_OVERNIGHT,3_ib_dist,ALIVE,,False,13338,78.11,549,-61.0,0.92,149.14075546533948
dist_ib_low_pct,3_IB_OVERNIGHT,3_ib_dist,ALIVE,,False,13338,85.26,623,-0.614741,0.92,0.45129513822085016
dist_london_high_pct,3_IB_OVERNIGHT,3_sessions_dist,ALIVE,,False,13338,42.06,1661,0.0,0.82,0.3085029208019758
dist_london_low_pct,3_IB_OVERNIGHT,3_sessions_dist,ALIVE,,False,13338,42.06,1455,0.287189,0.92,0.4527537924427915
dist_london_open_pct,3_IB_OVERNIGHT,3_sessions_dist,ALIVE,,False,13338,42.06,1902,0.215237,0.92,0.46198527411192947
dist_long_dn_nearest_pct,1_MARKET_STRUCTURE,1d_dist_pct,ALIVE,,False,13338,3.6,247,-0.0,11.84,0.5272870537168468
dist_long_up_nearest_pct,1_MARKET_STRUCTURE,1d_dist_pct,ALIVE,,False,13338,3.6,247,0.0,12.46,0.5714648214563666
dist_mq_call,8_OPTIONS_GAMMA,8_mq_dist,ALIVE,,False,13338,3.6,936,867.0,0.68,319.83078048040926
dist_mq_call_0dte,8_OPTIONS_GAMMA,8_mq_dist,ALIVE,,False,13338,3.6,1057,167.0,0.82,379.36590718664195
dist_mq_call_0dte_pct,8_OPTIONS_GAMMA,8_mq_dist,ALIVE,,False,13338,3.6,438,0.55,2.17,1.2728409478499694
dist_mq_call_pct,8_OPTIONS_GAMMA,8_mq_dist,ALIVE,,False,13338,3.6,368,2.96,1.5,1.1013185942327912
dist_mq_hvl,8_OPTIONS_GAMMA,8_mq_dist,ALIVE,,False,13338,3.6,1150,267.0,0.66,456.1199905341033
dist_mq_hvl_0dte,8_OPTIONS_GAMMA,8_mq_dist,ALIVE,,False,13338,45.43,886,-463.0,1.11,507.4249381147825
dist_mq_hvl_0dte_pct,8_OPTIONS_GAMMA,8_mq_dist,ALIVE,,False,13338,45.43,380,-1.54,2.38,1.7019838922259987
dist_mq_hvl_pct,8_OPTIONS_GAMMA,8_mq_dist,ALIVE,,False,13338,3.6,489,0.91,1.55,1.5384363421637075
dist_mq_put,8_OPTIONS_GAMMA,8_mq_dist,ALIVE,,False,13338,3.6,1003,-539.0,0.7,515.6981129667175
dist_mq_put_0dte,8_OPTIONS_GAMMA,8_mq_dist,ALIVE,,False,13338,3.6,1189,187.0,0.66,550.4937630045885
dist_mq_put_0dte_pct,8_OPTIONS_GAMMA,8_mq_dist,ALIVE,,False,13338,40.12,561,0.64,2.37,1.973243882630739
dist_mq_put_pct,8_OPTIONS_GAMMA,8_mq_dist,ALIVE,,False,13338,3.6,407,-1.47,1.92,1.7165791517915925
dist_ny_open_pct,3_IB_OVERNIGHT,3_sessions_dist,ALIVE,,False,13338,76.08,1122,0.0,0.72,0.4800944512622647
dist_open_830,2_NIVEAUX_VEILLE,2_cash_dist,ALIVE,,False,13338,3.63,829,-4.0,0.76,209.30178387456291
dist_open_cash,2_NIVEAUX_VEILLE,2_cash_dist,ALIVE,,False,13338,0.0,872,-43.0,0.74,236.2518981404118
dist_ovn_high,3_IB_OVERNIGHT,3_ovn_dist,ALIVE,,False,13338,27.19,565,4.0,2.02,84.45812520960467
dist_ovn_low,3_IB_OVERNIGHT,3_ovn_dist,ALIVE,,False,13338,27.19,546,-29.0,1.39,128.00330995182733
dist_pdh_atr,2_NIVEAUX_VEILLE,2_prev_levels_dist,ALIVE,,False,13338,16.09,3031,-0.970195,0.53,1.8589301199415649
dist_pdh_pct,2_NIVEAUX_VEILLE,2_prev_levels_dist,ALIVE,,False,13338,0.0,1482,0.975,0.64,0.8095330988741246
dist_pdl_atr,2_NIVEAUX_VEILLE,2_prev_levels_dist,ALIVE,,False,13338,16.09,2935,-1.599511,0.53,2.6013743679137957
dist_pdl_pct,2_NIVEAUX_VEILLE,2_prev_levels_dist,ALIVE,,False,13338,0.0,1491,-1.0636,0.64,0.8372394512722491
